timestamp,firewall_agent_cpu,firewall_agent_mem,core_cpu,core_mem,reverse_proxy_agent_cpu,reverse_proxy_agent_mem
1752437220,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437222,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437224,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437226,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437228,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437230,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437232,0.18%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437234,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437236,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437238,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437240,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437242,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437244,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437246,0.15%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437248,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437250,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437252,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437254,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437256,0.19%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437258,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437260,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437262,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437264,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437266,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437268,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437270,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437272,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437274,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437276,0.13%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437278,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437280,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437282,0.11%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437284,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437286,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437288,0.16%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437290,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437292,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437294,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437296,0.16%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437298,0.27%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437300,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437302,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437304,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437306,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437308,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437310,0.08%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437312,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437314,0.16%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437316,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437318,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437320,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437322,0.17%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437324,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437326,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437328,0.12%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437330,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437332,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437334,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437336,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437338,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437341,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437343,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437345,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437347,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437349,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437351,0.14%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437353,0.10%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752437355,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437357,0.18%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437359,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437361,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437363,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437365,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437367,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437369,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437371,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437373,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437375,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437377,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437379,0.10%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752437381,0.17%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437383,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437385,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437387,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437389,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437391,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437393,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437395,0.16%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437397,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437399,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437401,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437403,0.14%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437405,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437407,0.17%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437409,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437411,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437413,0.16%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437415,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437417,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437419,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437421,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437423,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437425,0.13%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437427,0.15%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437429,0.22%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752437431,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437433,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437435,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437437,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437439,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437441,0.17%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437443,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437445,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437447,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437449,0.19%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437451,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437453,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437455,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437457,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437459,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437461,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437463,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437465,0.14%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437467,0.18%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437469,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437471,0.23%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437473,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437475,0.19%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437477,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437479,0.20%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437481,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437483,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437485,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437487,0.20%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752437489,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437491,0.24%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437493,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437495,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437497,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437499,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437501,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437503,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437505,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437507,0.20%,80.51MiB,0.21%,65.65MiB,0.10%,81.31MiB
1752437510,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437512,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437514,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437516,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437518,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437520,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437522,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437524,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437526,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437528,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437530,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437532,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437534,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437536,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437538,0.11%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437540,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437542,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437544,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437546,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437548,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437550,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437552,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437554,0.10%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437556,0.11%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437558,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437560,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437562,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437564,0.16%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437566,0.13%,80.51MiB,0.26%,65.65MiB,0.10%,81.31MiB
1752437568,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437570,0.15%,80.51MiB,0.23%,65.65MiB,0.10%,81.31MiB
1752437572,0.16%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437574,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437576,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437578,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437580,0.11%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437582,0.10%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437584,0.09%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437586,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437588,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437590,0.08%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437592,0.15%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437594,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437596,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437598,0.23%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437600,0.12%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437602,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437604,0.17%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437606,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437608,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437610,0.15%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437612,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437614,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437616,0.16%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752437618,0.19%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437620,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437622,0.10%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437624,0.12%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437626,0.15%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437628,0.17%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437630,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437632,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437634,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437636,0.09%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437638,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437640,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437642,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437644,0.12%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437646,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437648,0.14%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437650,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437652,0.18%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437654,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437656,0.09%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437658,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437660,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437662,0.16%,80.51MiB,0.24%,65.65MiB,0.10%,81.31MiB
1752437664,0.15%,80.51MiB,0.21%,65.65MiB,0.10%,81.31MiB
1752437666,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437668,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437670,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437672,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437674,0.12%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437677,0.08%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437679,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437681,0.08%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437683,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437685,0.16%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752437687,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437689,0.13%,80.51MiB,0.23%,65.65MiB,0.10%,81.31MiB
1752437691,0.13%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437693,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437695,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437697,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437699,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437701,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437703,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437705,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437707,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437709,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437711,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437713,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437715,0.12%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437717,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437719,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437721,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437723,0.20%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437725,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437727,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437729,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437731,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437733,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437735,0.17%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437737,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437739,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437741,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437743,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437745,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437747,0.16%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437749,0.09%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752437751,0.15%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437753,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437755,0.17%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437757,0.17%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437759,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437761,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437763,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437765,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437767,0.17%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752437769,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437771,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437773,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437775,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437777,0.19%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437779,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437781,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437783,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437785,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437787,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437789,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437791,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437793,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437795,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437797,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437799,0.17%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752437801,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437803,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437805,0.18%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437807,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437809,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437811,0.12%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437813,0.16%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437815,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437817,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437819,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437821,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437823,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437825,0.12%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437827,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437829,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437831,0.09%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752437833,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437835,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437837,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437839,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437842,0.16%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752437844,0.08%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752437846,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752437848,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437850,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437852,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437854,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437856,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437858,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437860,0.18%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437862,0.13%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437864,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437866,0.17%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437868,0.16%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437870,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437872,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437874,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437876,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437878,0.15%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437880,0.16%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437882,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752437884,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752437886,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752437888,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437890,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437892,0.08%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752437894,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752437896,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752437898,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752437900,0.12%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
